"item","study_id","sub_id","task","response","rater1","rater2","rater3","rater_mean","response_id","fs","prompt","jrt"
"food","study_4",43,"experiment","test the food for additives and preservatives",4,3,2,3,16598,0.298469441,"testing food healthiness in neighboring countries",0.588564644151372
"food","study_4",86,"experiment","Find which food groups are most commonly eaten.",3,2,3,2.666666667,17794,-0.01432512,"testing food healthiness in neighboring countries",0.16933166843992
"food","study_4",29,"experiment","Compare the two different foods for fat and sugar amount",2,2,2,2,16185,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",29,"experiment","Have two groups of random people have a strict diet of one country's food for a week and compare the results of their blood sugar and cholestrial",3,3,3,3,16186,0.307041027,"testing food healthiness in neighboring countries",0.690466144311051
"food","study_4",29,"experiment","Higher obesity rates compared in both countries",2,2,3,2.333333333,16187,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",29,"experiment","Look at a comparison of average weights of people from both countries",2,2,3,2.333333333,16188,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",42,"experiment","Look at the nutrients in the food.",2,2,2,2,16563,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",42,"experiment","See how many calories are in each food item.",2,2,2,2,16564,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",42,"experiment","See how the food is made.",4,3,3,3.333333333,16565,0.445222966,"testing food healthiness in neighboring countries",0.90881115354593
"food","study_4",42,"experiment","See the side effects of the two food on humans.",2,3,3,2.666666667,16566,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",60,"experiment","By comparing the health status pf two people based off their diets.",3,3,3,3,17059,0.307041027,"testing food healthiness in neighboring countries",0.690466144311051
"food","study_4",15,"experiment","collect food from these two country and test the elements contained",3,3,4,3.333333333,15821,0.453794553,"testing food healthiness in neighboring countries",0.877370398224682
"food","study_4",15,"experiment","spend 1 year in each country and record the body weight, the skin condition,the feeling of eating",2,4,3,3,15822,0.490225237,"testing food healthiness in neighboring countries",0.866730996624429
"food","study_4",101,"experiment","Use chemical analysis to determine which nutrition is more and better.",2,3,3,2.666666667,18178,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",78,"experiment","compare food in an experiment of your country and theirs. Have each side have a group that eats their own food and then a group that switches to eat food of their neighbors",3,2,4,3,17563,0.132428405,"testing food healthiness in neighboring countries",0.33879117287375
"food","study_4",83,"experiment","ask a nutritionist to look at your data",4,2,2,2.666666667,17687,-0.022896707,"testing food healthiness in neighboring countries",-0.00594347946652664
"food","study_4",83,"experiment","compare the two areas",2,2,1,1.666666667,17688,-0.446014109,"testing food healthiness in neighboring countries",-0.91548166227989
"food","study_4",73,"experiment","Compare diseases from each population",3,3,2,2.666666667,17444,0.160287502,"testing food healthiness in neighboring countries",0.392834367922429
"food","study_4",78,"experiment","Steal their food and have some people within your own country eat theirs and some eat your own original food",2,2,2,2,17566,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",56,"experiment","Compare a food from the other country to the same one in my country",3,2,3,2.666666667,16945,-0.01432512,"testing food healthiness in neighboring countries",0.16933166843992
"food","study_4",56,"experiment","Eat their food for a year, check for differences in your health",2,3,3,2.666666667,16946,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",56,"experiment","Hold a competition between citizens of both countries",2,1,1,1.333333333,16947,-0.767380257,"testing food healthiness in neighboring countries",-1.65982791426348
"food","study_4",16,"experiment","Create a list of commonly eaten foods in both country and then compare the amount of fats/sodium in the food tother.",2,4,2,2.666666667,15832,0.343471711,"testing food healthiness in neighboring countries",0.489059576288559
"food","study_4",16,"experiment","Eat both commonly eaten foods from each country for one week and see which set of foods gave you more energy.",2,3,3,2.666666667,15833,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",83,"experiment","test the most traditional foods",2,2,3,2.333333333,17694,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",16,"experiment","Take the most commonly eaten foods from each country and then compare how each food was prepared (was it fried, steamed, etc.)",2,3,3,2.666666667,15835,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",68,"experiment","Randomly samply 45 students from the university. Randomly give them either native food or foreign food. The students can only eat that food for the entire semester. At the end of the semester, view the weight of the students compared to when they first began. Also interview them and ask how they felt.",2,3,5,3.333333333,17328,0.462366139,"testing food healthiness in neighboring countries",0.628494338075345
"food","study_4",97,"experiment","igure out key ingredients in both of the foods and come to a conclution whichis more healthy",2,4,2,2.666666667,18065,0.343471711,"testing food healthiness in neighboring countries",0.489059576288559
"food","study_4",87,"experiment","with chemical tests",2,NA,3,2.5,17821,0.080908099,"testing food healthiness in neighboring countries",0.212340498657882
"food","study_4",38,"experiment","eat both types of food for 10 days each and see how they both affect your health.",2,3,3,2.666666667,16463,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",79,"experiment","Eat the food and see the long term affects they have on the individual.",2,3,3,2.666666667,17579,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",18,"experiment","Come up with similarities and differences.",3,2,2,2.333333333,15881,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",18,"experiment","Enlist human subjects.",2,1,1,1.333333333,15882,-0.767380257,"testing food healthiness in neighboring countries",-1.65982791426348
"food","study_4",92,"experiment","Figure out how many fast food places each country has to see who has the most.",4,3,2,3,17947,0.298469441,"testing food healthiness in neighboring countries",0.588564644151372
"food","study_4",92,"experiment","Have a testing group one half eats food from the neighboring country and the other eats from your own country and after a month do a physical on each person from the group and review the data.",2,3,3,2.666666667,17948,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",116,"experiment","Consume a diet of food from one country for 6 months then the other country's food for 6 months and compare BMI, Weight, State of Feeling in journal.",3,5,3,3.666666667,18569,0.949773323,"testing food healthiness in neighboring countries",1.47786024092044
"food","study_4",116,"experiment","Receive identical food from both countries and examine the nutritional value of food.",2,2,2,2,18570,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",102,"experiment","assign 100 people in your country to eating only your countries food for 6 months and assign 100 people from the neighboring country to eat only that countries food for 6 months and compare weight gain/loss from their original weights.",4,5,5,4.666666667,18202,1.381462312,"testing food healthiness in neighboring countries",2.3244727583927
"food","study_4",44,"experiment","see what both local grocery stores offer, is there an abundance or shortage of healthier options",2,3,4,3,16637,0.315612614,"testing food healthiness in neighboring countries",0.587403028391109
"food","study_4",44,"experiment","test to see if children tend to eat or grow up in healthier food environments",5,4,4,4.333333333,16638,1.051524577,"testing food healthiness in neighboring countries",1.86993497244832
"food","study_4",58,"experiment","you mkae two groups of random people from your country, 1 group eats food from your country, the other group eats food from the other country, and you keep track of both groups health over the course of a month",2,2,3,2.333333333,17007,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",34,"experiment","Have someone eat one countries food for three months, then the others for three months, then examine at which month the subject was the healthiest, then repeat with several people",2,2,4,2.666666667,16346,-0.005753534,"testing food healthiness in neighboring countries",-0.0575799040986831
"food","study_4",52,"experiment","Get people from my country to try the others",2,2,3,2.333333333,16845,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",30,"experiment","Find out how much fat is in similar foods.",2,2,2,2,16226,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",30,"experiment","Look at how many artificial ingredients are in similar products.",2,2,2,2,16227,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",74,"experiment","Test the average health of the people in the neighboring country versus my own.",2,2,2,2,17472,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",74,"experiment","You could evaulate the food side by side and test its cmponents.",2,2,3,2.333333333,17473,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",17,"experiment","Ask doctors from each country to provide weight averages of their patients",3,3,3,3,15857,0.307041027,"testing food healthiness in neighboring countries",0.690466144311051
"food","study_4",17,"experiment","Get a sample of a bunch of different restaurants from each country and see which has the higher average calorie count, fat, carbs, etc.",2,2,3,2.333333333,15858,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",17,"experiment","Go to various parts of each country and see for yourself who is heavier",2,2,1,1.666666667,15859,-0.446014109,"testing food healthiness in neighboring countries",-0.91548166227989
"food","study_4",69,"experiment","Compare obesity rates in my country and the neighboring country.",4,2,3,3,17351,0.123856818,"testing food healthiness in neighboring countries",0.385195731785799
"food","study_4",69,"experiment","Find people from the neighboring country and conduct a survey on how healthy they think their food is and then conduct the same survey in my ocuntry.",3,2,2,2.333333333,17352,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",98,"experiment","you calculate each food's nutritional value",2,2,2,2,18091,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",108,"experiment","see how they prepare their food",2,3,3,2.666666667,18343,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",108,"experiment","see if they use chemicals and preservatives like we do",3,4,3,3.333333333,18344,0.628407175,"testing food healthiness in neighboring countries",1.13388783765029
"food","study_4",117,"experiment","Feed one person neighboring food, and another person our native food and watch the effects",4,3,2,3,18589,0.298469441,"testing food healthiness in neighboring countries",0.588564644151372
"food","study_4",117,"experiment","Look at the health of that country's people",2,2,2,2,18590,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",114,"experiment","look to see how fresh the food is - when it was harvested/slaughtered/made",4,3,3,3.333333333,18510,0.445222966,"testing food healthiness in neighboring countries",0.90881115354593
"food","study_4",119,"experiment","Find statistics on eating patterns of people in each country. If people tend to eat unhealthier options in my country, the food must be unhealthy compared to the neighboring country.",2,3,3,2.666666667,18631,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",119,"experiment","Find a popular meal from each and country and compare the healthy stats from the entire meal",4,3,3,3.333333333,18630,0.445222966,"testing food healthiness in neighboring countries",0.90881115354593
"food","study_4",45,"experiment","have a two group of individuals from the same country test both food to make sure that genetics of the people do not factor into the outcome",2,3,4,3,16659,0.315612614,"testing food healthiness in neighboring countries",0.587403028391109
"food","study_4",35,"experiment","Take food from your country and from the neigh",2,NA,NA,2,16367,-0.148740275,"testing food healthiness in neighboring countries",-0.275329361359205
"food","study_4",35,"experiment","Take people from the neighboring country and put them on a diet with food from your own country and see if it has any negative effects on them.",2,2,3,2.333333333,16368,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",72,"experiment","how are chickens and cows raised on farms",4,4,NA,4,17406,0.742372625,"testing food healthiness in neighboring countries",1.3220182008618
"food","study_4",72,"experiment","how clean are their restuarants",4,4,NA,4,17407,0.742372625,"testing food healthiness in neighboring countries",1.3220182008618
"food","study_4",80,"experiment","Set up an experiment where two people with the same metabolism and weight are given a the same workout regimend and meal plan, but one is eating the food made in my country and the other is eating food from the other country",2,4,3,3,17614,0.490225237,"testing food healthiness in neighboring countries",0.866730996624429
"food","study_4",80,"experiment","Take samples of the same food from each country and test it for chemical additions, as well as, test both to see the amount of fat and sugar added",2,3,3,2.666666667,17615,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",113,"experiment","feed the food sample to some obese from own cou",4,2,NA,3,18480,0.005942143,"testing food healthiness in neighboring countries",0.0707911895142781
"food","study_4",113,"experiment","Look at the children to see if they are growing at normal or better rates than the other country.",5,5,2,4,18481,1.079383675,"testing food healthiness in neighboring countries",1.72525210254404
"food","study_4",31,"experiment","check the health background of the people of said country",3,3,3,3,16252,0.307041027,"testing food healthiness in neighboring countries",0.690466144311051
"food","study_4",31,"experiment","find out the countries growing methods of the crops",4,4,3,3.666666667,16253,0.766589114,"testing food healthiness in neighboring countries",1.38721413959545
"food","study_4",100,"experiment","compare the obesity rates in the two countries",4,2,3,3,18151,0.123856818,"testing food healthiness in neighboring countries",0.385195731785799
"food","study_4",75,"experiment","exam them again and compare the difference between last month and now",2,1,3,2,17499,-0.473873207,"testing food healthiness in neighboring countries",-0.835720653240853
"food","study_4",18,"experiment","Gather the same type of food from each country.",2,1,3,2,15883,-0.473873207,"testing food healthiness in neighboring countries",-0.835720653240853
"food","study_4",75,"experiment","random sample around 100 people in both countries",2,2,1,1.666666667,17502,-0.446014109,"testing food healthiness in neighboring countries",-0.91548166227989
"food","study_4",70,"experiment","use multiple people to eat the same foods in both countries and compare their health after a certain amount of time",2,2,3,2.333333333,17375,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",18,"experiment","Look at the way that each food is grown and processed.",2,2,3,2.333333333,15886,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",18,"experiment","Meausre their overall health.",2,2,2,2,15887,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",77,"experiment","Make sure that other factors like exercise are not (or minimally) affecting the overall health of the subject",2,3,4,3,17545,0.315612614,"testing food healthiness in neighboring countries",0.587403028391109
"food","study_4",37,"experiment","Go to the country and compare their food to your food.",2,2,1,1.666666667,16432,-0.446014109,"testing food healthiness in neighboring countries",-0.91548166227989
"food","study_4",61,"experiment","Compare rates of heart disease and diabetes between the two countries",2,4,4,3.333333333,17088,0.636978762,"testing food healthiness in neighboring countries",1.11366578687525
"food","study_4",85,"experiment","compare the same foods ingrediants",2,2,2,2,17753,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",85,"experiment","compare the same foods sodium",2,2,2,2,17754,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",104,"experiment","You have everyone in your country eat their food instead for a month to see how it affects the average peron",2,2,3,2.333333333,18248,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",109,"experiment","Test the expiration time period of the food.",5,3,2,3.333333333,18374,0.436651379,"testing food healthiness in neighboring countries",0.696174274053936
"food","study_4",85,"experiment","see if swapping leads to increase/decrease in sleep levels",4,2,4,3.333333333,17757,0.270610343,"testing food healthiness in neighboring countries",0.610722554187985
"food","study_4",85,"experiment","swap each others food supply and see if there is an increase/decrease in weight gain",2,3,3,2.666666667,17758,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",42,"experiment","Compare the two foods.",2,2,3,2.333333333,16562,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",106,"experiment","Get two groups of people from similar backgrounds and similar health backgrounds, have one group eat our food and have the other grop eat the food from a neighboring country, then compare.",2,3,4,3,18293,0.315612614,"testing food healthiness in neighboring countries",0.587403028391109
"food","study_4",64,"experiment","Asking their opinions on the food from the neighboring country",2,3,3,2.666666667,17180,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",60,"experiment","By comparing the calories of the food admijistered in each country.",3,3,2,2.666666667,17058,0.160287502,"testing food healthiness in neighboring countries",0.392834367922429
"food","study_4",81,"experiment","Feed one group food from the neighboring country and one group food from your own country and see if one group gains more weight",4,2,3,3,17640,0.123856818,"testing food healthiness in neighboring countries",0.385195731785799
"food","study_4",76,"experiment","Bring two groups of people from the same county to an entirely new environment and have one group eat the neghboring food and one group eat your countries food and test the effects after time.",4,5,5,4.666666667,17520,1.381462312,"testing food healthiness in neighboring countries",2.3244727583927
"food","study_4",76,"experiment","Have one groupd of people eat the neighboring food in your country and one in the neighboring country. Also, have one group of people eat your food in your country and the neighboring country. Repeat this over time and test the different effects that it has on health.",2,3,4,3,17521,0.315612614,"testing food healthiness in neighboring countries",0.587403028391109
"food","study_4",114,"experiment","look at how processed the food is",3,2,2,2.333333333,18507,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",114,"experiment","look at the added sugar contents of foods",2,2,2,2,18508,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",90,"experiment","Take people from both countries and make them eat food from the other and monitor their health",2,3,3,2.666666667,17889,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",78,"experiment","compare the genetic make up of the food to see if there is a biological difference in the food that could account for hypothesis that their food is healthier",3,4,4,3.666666667,17565,0.7751607,"testing food healthiness in neighboring countries",1.37037104268327
"food","study_4",107,"experiment","compare the preperation of the food i.e. frying or eating raw",2,3,3,2.666666667,18318,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",63,"experiment","people are not able to cook in a helthy way",2,NA,NA,2,17162,-0.148740275,"testing food healthiness in neighboring countries",-0.275329361359205
"food","study_4",21,"experiment","Analyze obesity rates in both countries",3,3,3,3,15955,0.307041027,"testing food healthiness in neighboring countries",0.690466144311051
"food","study_4",72,"experiment","are there food processing facilities",3,5,NA,4,17404,0.952261619,"testing food healthiness in neighboring countries",1.41871772686829
"food","study_4",72,"experiment","does the country consume carbonated drinks",4,3,1,2.666666667,17405,0.151715915,"testing food healthiness in neighboring countries",0.340855800859838
"food","study_4",83,"experiment","survey to everyone",2,1,2,1.666666667,17693,-0.620626732,"testing food healthiness in neighboring countries",-1.17998035075409
"food","study_4",56,"experiment","See how they are producing food differently",2,3,3,2.666666667,16948,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",72,"experiment","how much fast food is consumed",4,3,NA,3.5,17408,0.374157384,"testing food healthiness in neighboring countries",0.7568916610022
"food","study_4",72,"experiment","saturated fat vs unsaturated fat in food",2,2,2,2,17409,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",72,"experiment","test composition of food",2,2,3,2.333333333,17411,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",72,"experiment","test the countries use of pesticides on food",5,4,3,4,17412,0.904771052,"testing food healthiness in neighboring countries",1.5749269481807
"food","study_4",72,"experiment","what is the quality of meat compared to one's country",4,4,NA,4,17413,0.742372625,"testing food healthiness in neighboring countries",1.3220182008618
"food","study_4",72,"experiment","what is their daily diet like",2,2,NA,2,17414,-0.310710349,"testing food healthiness in neighboring countries",-0.570972353957729
"food","study_4",33,"experiment","Bag and plead that we get the food",1,1,1,1,16307,-0.905562196,"testing food healthiness in neighboring countries",-2.14555796856234
"food","study_4",86,"experiment","Test local crops for GMO's.",4,4,3,3.666666667,17797,0.766589114,"testing food healthiness in neighboring countries",1.38721413959545
"food","study_4",75,"experiment","exam there health condion andcollect dta.",2,2,NA,2,17500,-0.310710349,"testing food healthiness in neighboring countries",-0.570972353957729
"food","study_4",37,"experiment","Compare the nutrional value of their food to yours.",2,3,2,2.333333333,16427,0.022105564,"testing food healthiness in neighboring countries",0.0972330878254381
"food","study_4",37,"experiment","Find out if the food is fresh.",2,2,3,2.333333333,16428,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",77,"experiment","Create a control group on their normal diets, another group on a diet from your country, and another group on a diet from the neighboring country.",3,3,3,3,17543,0.307041027,"testing food healthiness in neighboring countries",0.690466144311051
"food","study_4",77,"experiment","Look at national statistics regarding obesity and malnourishment.",4,3,3,3.333333333,17544,0.445222966,"testing food healthiness in neighboring countries",0.90881115354593
"food","study_4",94,"experiment","You can read ingredients within your food.",3,2,2,2.333333333,17993,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",61,"experiment","Compare how many food processing factories are in each country",3,3,3,3,17087,0.307041027,"testing food healthiness in neighboring countries",0.690466144311051
"food","study_4",118,"experiment","Form 2 diets, each from food of one of the countries. Find 2 people with about the same height, build, and daily routine. Have each of them live off one of the two diets for a fixed time and after that time has past have them take a physical and see which one is healthier.",2,4,4,3.333333333,18613,0.636978762,"testing food healthiness in neighboring countries",1.11366578687525
"food","study_4",34,"experiment","Have different groups of people eat each countries food, see which groups health improves by checking things like heart rate and blood pressure.",2,2,3,2.333333333,16345,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",52,"experiment","Find medial factors and patterns in consumption of food",2,4,2,2.666666667,16844,0.343471711,"testing food healthiness in neighboring countries",0.489059576288559
"food","study_4",33,"experiment","Ask the country if it is true",2,1,2,1.666666667,16306,-0.620626732,"testing food healthiness in neighboring countries",-1.17998035075409
"food","study_4",54,"experiment","try food samples from neighboring country",2,1,2,1.666666667,16898,-0.620626732,"testing food healthiness in neighboring countries",-1.17998035075409
"food","study_4",89,"experiment","Have half of the healthy community eat the bad food for a month, and measure their weight and vitals at the end.",2,2,3,2.333333333,17863,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",111,"experiment","test the nutrition of the foods",3,2,2,2.333333333,18416,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",84,"experiment","Examine how the foods are produced or processed.",2,3,3,2.666666667,17717,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",48,"experiment","Compare the general health rates between the two countries.",3,2,3,2.666666667,16728,-0.01432512,"testing food healthiness in neighboring countries",0.16933166843992
"food","study_4",48,"experiment","Find similar behaving people (e.g. go to the gym and perform the same exercises, same work environment, same living environment, same medical history, etc.) and have the only difference be the food that they eat.",3,3,4,3.333333333,16729,0.453794553,"testing food healthiness in neighboring countries",0.877370398224682
"food","study_4",48,"experiment","Have your identical twin live in the neighboring country for a period of time and mirror each other's behaviors. Repeat with other identical twins.",4,5,5,4.666666667,16730,1.381462312,"testing food healthiness in neighboring countries",2.3244727583927
"food","study_4",64,"experiment","Eating the food",2,1,2,1.666666667,17182,-0.620626732,"testing food healthiness in neighboring countries",-1.17998035075409
"food","study_4",60,"experiment","By taking two subjects one in the possible healthier country and one in the nonhealthy country and comparing the results of what they eat daily after two weeks.",3,3,3,3,17060,0.307041027,"testing food healthiness in neighboring countries",0.690466144311051
"food","study_4",101,"experiment","To find their farm which produce them.",4,4,2,3.333333333,18177,0.619835588,"testing food healthiness in neighboring countries",1.06904745082024
"food","study_4",91,"experiment","I would test this hypothesis by comparing heath records in this other country in comparison to my country",3,3,2,2.666666667,17927,0.160287502,"testing food healthiness in neighboring countries",0.392834367922429
"food","study_4",115,"experiment","we can take a new born twin and have one live in the neighboring country and one live in our country. both twinn would have the same life style and activities, with the only difference being the food types",5,5,5,5,18547,1.51964425,"testing food healthiness in neighboring countries",2.72001448833075
"food","study_4",78,"experiment","compare the differences in how they grow their food to see if they refrain from putting pesticides or other harmful carcinogens",4,5,4,4.333333333,17564,1.234708787,"testing food healthiness in neighboring countries",2.13801449686175
"food","study_4",107,"experiment","compare the ingredience in the food",3,2,3,2.666666667,18317,-0.01432512,"testing food healthiness in neighboring countries",0.16933166843992
"food","study_4",65,"experiment","compare prices of different foods in each iuntry",3,2,2,2.333333333,17219,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",113,"experiment","Take a food samle and compare it to one's country choice of healthy food.",2,3,3,2.666666667,18482,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",113,"experiment","Take a food sample from the neighboring country and test it.",2,2,3,2.333333333,18483,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",73,"experiment","Compare the percentage of local and organic food bought and consumed",2,5,3,3.333333333,17447,0.811591384,"testing food healthiness in neighboring countries",1.18284257492424
"food","study_4",83,"experiment","research the ingredients",4,1,2,2.333333333,17692,-0.344262855,"testing food healthiness in neighboring countries",-0.61137351213391
"food","study_4",105,"experiment","compare the sugars in the foods to see which one is healthier",2,2,2,2,18267,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",105,"experiment","compare the weight of the people who live in yur own country verses the people that live in the neighboring country",1,2,3,2,18268,-0.290688997,"testing food healthiness in neighboring countries",-0.549730742614752
"food","study_4",110,"experiment","check out the nutritional fact",3,2,2,2.333333333,18394,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",82,"experiment","Determine the availability of medication.",5,4,2,3.666666667,17654,0.758017527,"testing food healthiness in neighboring countries",1.23884583740569
"food","study_4",122,"experiment","Compare the quality of life to that of your country. Food usually contributes to a higher quality of life.",4,4,3,3.666666667,18722,0.766589114,"testing food healthiness in neighboring countries",1.38721413959545
"food","study_4",87,"experiment","look at the food since they are planted",4,3,3,3.333333333,17820,0.445222966,"testing food healthiness in neighboring countries",0.90881115354593
"food","study_4",38,"experiment","Compare nutrition facts.",2,2,2,2,16462,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",43,"experiment","test the food yourself",2,1,2,1.666666667,16599,-0.620626732,"testing food healthiness in neighboring countries",-1.17998035075409
"food","study_4",90,"experiment","Compare the rate of food-borne illnesses in both countries.",5,5,2,4,17886,1.079383675,"testing food healthiness in neighboring countries",1.72525210254404
"food","study_4",65,"experiment","determine if organic truly means healthier",2,3,2,2.333333333,17220,0.022105564,"testing food healthiness in neighboring countries",0.0972330878254381
"food","study_4",84,"experiment","Compare the two countries' diets",2,2,2,2,17716,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",121,"experiment","compare a standard meal in that country and a standard meal in our country and see the health and nutritional facts",3,2,2,2.333333333,18689,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",121,"experiment","Go to that country and try the food",2,1,1,1.333333333,18690,-0.767380257,"testing food healthiness in neighboring countries",-1.65982791426348
"food","study_4",121,"experiment","look at a control group of people who are all 80 years old, half from this country and half from my country and see, on average, which people look and feel healthier",3,3,2,2.666666667,18691,0.160287502,"testing food healthiness in neighboring countries",0.392834367922429
"food","study_4",44,"experiment","collect data average weight of a specific age group from both countries and compare",3,2,3,2.666666667,16634,-0.01432512,"testing food healthiness in neighboring countries",0.16933166843992
"food","study_4",88,"experiment","Research where each country gets its foods from. (i.e.: fresh farms, etc.)",2,3,3,2.666666667,17842,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",44,"experiment","research the cause of death or most common health problems in both countries",2,2,2,2,16636,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",93,"experiment","By placing four groups in the same location, all doing the same activities and eating the same amount. The first group from the neighboring country eating the neighboring countries food. The second from the neighboring country eating ""my"" country's food. The third from my country, eating the neighboring country's food. The last from my country, eating our food. Then after a couple of weeks",3,5,NA,4,17966,0.952261619,"testing food healthiness in neighboring countries",1.41871772686829
"food","study_4",58,"experiment","test sugar in",2,2,NA,2,17006,-0.310710349,"testing food healthiness in neighboring countries",-0.570972353957729
"food","study_4",104,"experiment","You can look at the average life span of people in each country",4,3,2,3,18246,0.298469441,"testing food healthiness in neighboring countries",0.588564644151372
"food","study_4",90,"experiment","Run scans of calorie content on the food",2,2,2,2,17888,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",89,"experiment","Give both neighborhoods a strict workout routine, and they must eat the same food and amount daily. One neighborhood gets the ""healthier"" food, and the other neighborhood gets the normal food.",2,3,4,3,17862,0.315612614,"testing food healthiness in neighboring countries",0.587403028391109
"food","study_4",63,"experiment","in my country there are a lot fat people",2,NA,1,1.5,17161,-0.408958804,"testing food healthiness in neighboring countries",-0.825544137060573
"food","study_4",55,"experiment","Look at statistics of buying vs growing food in both countries.",3,4,3,3.333333333,16914,0.628407175,"testing food healthiness in neighboring countries",1.13388783765029
"food","study_4",86,"experiment","Go through a list of everyday meals and heir ingredients with locals.",2,2,2,2,17796,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",86,"experiment","Gather data from different sources (different people) and note the types of food commonly mentioned",2,3,3,2.666666667,17795,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",96,"experiment","Look at the different ingredigents used in th products.",3,2,2,2.333333333,18044,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",96,"experiment","Look at where the most popular food of each country is coming from and being processed at.",4,4,4,4,18045,0.913342639,"testing food healthiness in neighboring countries",1.64413904879864
